,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,years_of_experience
11450,2023,SE,FT,Analytics Engineer,174000,USD,174000,US,100,US,M,Data Engineering,5
11451,2023,SE,FT,Analytics Engineer,134000,USD,134000,US,100,US,M,Data Engineering,9
11452,2023,MI,FT,Machine Learning Engineer,36000,EUR,38868,ES,100,ES,L,Machine Learning,3
11453,2023,MI,FT,Data Engineer,152000,USD,152000,US,100,US,M,Data Engineering,3
11454,2023,SE,FT,Data Developer,144700,USD,144700,US,0,US,M,Data Engineering,7
11455,2023,SE,FT,Data Developer,85500,USD,85500,US,0,US,M,Data Engineering,9
11456,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11457,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,2
11458,2023,MI,FT,Data Analyst,49200,EUR,53120,EE,0,EE,M,Other,3
11459,2023,MI,FT,Data Analyst,36000,EUR,38868,EE,0,EE,M,Other,2
11460,2023,SE,FT,Data Scientist,200000,USD,200000,US,0,US,M,Data Science,8
11461,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Science,6
11462,2023,MI,FT,Data Analyst,67500,USD,67500,US,0,US,M,Other,2
11463,2023,MI,FT,Data Analyst,46500,USD,46500,US,0,US,M,Other,2
11464,2023,EX,FT,Data Engineer,265800,USD,265800,US,100,US,M,Data Engineering,10
11465,2023,EX,FT,Data Engineer,177200,USD,177200,US,100,US,M,Data Engineering,14
11466,2023,SE,FT,Data Scientist,222000,USD,222000,US,0,US,M,Data Science,5
11467,2023,SE,FT,Data Scientist,115920,USD,115920,US,0,US,M,Data Science,6
11468,2023,SE,FT,Machine Learning Engineer,250000,USD,250000,US,100,US,M,Machine Learning,6
11469,2023,SE,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M,Machine Learning,7
11470,2023,SE,FT,AI Engineer,60000,EUR,64781,ES,100,ES,M,Artificial_Intelligence,5
11471,2023,SE,FT,Data Engineer,284310,USD,284310,US,0,US,M,Data Engineering,6
11472,2023,SE,FT,Data Engineer,153090,USD,153090,US,0,US,M,Data Engineering,8
11473,2023,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M,Machine Learning,9
11474,2023,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M,Machine Learning,6
11475,2023,SE,FT,Research Scientist,204500,USD,204500,US,0,US,M,Data Science,8
11476,2023,SE,FT,Research Scientist,142200,USD,142200,US,0,US,M,Data Science,9
11477,2023,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M,Machine Learning,8
11478,2023,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M,Machine Learning,8
11479,2023,SE,FT,Data Engineer,247300,USD,247300,US,0,US,M,Data Engineering,7
11480,2023,SE,FT,Data Engineer,139700,USD,139700,US,0,US,M,Data Engineering,9
11481,2023,MI,FT,Data Analyst,95000,USD,95000,US,100,US,M,Other,2
11482,2023,MI,FT,Data Analyst,80000,USD,80000,US,100,US,M,Other,2
11483,2023,MI,FT,Data Scientist,130500,USD,130500,US,0,US,M,Data Science,3
11484,2023,MI,FT,Data Scientist,111000,USD,111000,US,0,US,M,Data Science,2
11485,2023,SE,FT,Data Analyst,213210,USD,213210,US,100,US,M,Other,5
11486,2023,SE,FT,Data Analyst,102434,USD,102434,US,100,US,M,Other,7
11487,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Machine Learning,7
11488,2023,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M,Machine Learning,8
11489,2023,SE,FT,Data Scientist,226600,USD,226600,US,0,US,M,Data Science,9
11490,2023,SE,FT,Data Scientist,140100,USD,140100,US,0,US,M,Data Science,7
11491,2023,SE,FT,Data Scientist,225000,USD,225000,US,100,US,M,Data Science,7
11492,2023,SE,FT,Data Scientist,156400,USD,156400,US,100,US,M,Data Science,6
11493,2023,SE,FT,Research Engineer,250000,USD,250000,US,0,US,M,Other,7
11494,2023,SE,FT,Research Engineer,176000,USD,176000,US,0,US,M,Other,8
11495,2022,EN,FT,Machine Learning Scientist,80000,USD,80000,CA,50,US,S,Other,1
11496,2023,SE,FT,Analytics Engineer,233400,USD,233400,US,100,US,M,Data Engineering,8
11497,2023,SE,FT,Analytics Engineer,145300,USD,145300,US,100,US,M,Data Engineering,8
11498,2023,SE,FT,Data Engineer,248000,USD,248000,US,0,US,M,Data Engineering,8
11499,2023,SE,FT,Data Engineer,149000,USD,149000,US,0,US,M,Data Engineering,8
11500,2023,EN,FT,Analytics Engineer,156450,USD,156450,US,100,US,M,Data Engineering,1
11501,2023,EN,FT,Analytics Engineer,119200,USD,119200,US,100,US,M,Data Engineering,1
11502,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11503,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,2
11504,2023,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M,Machine Learning,8
11505,2023,SE,FT,Machine Learning Engineer,120250,USD,120250,US,0,US,M,Machine Learning,7
11506,2023,SE,FT,Applied Scientist,216000,USD,216000,US,100,US,M,Data Science,7
11507,2023,SE,FT,Applied Scientist,184000,USD,184000,US,100,US,M,Data Science,7
11508,2023,MI,FT,Machine Learning Engineer,300000,USD,300000,US,0,US,M,Machine Learning,2
11509,2023,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Machine Learning,2
11510,2023,SE,FT,Applied Scientist,230000,USD,230000,US,100,US,M,Data Science,8
11511,2023,SE,FT,Applied Scientist,196000,USD,196000,US,100,US,M,Data Science,7
11512,2023,SE,FT,Machine Learning Engineer,192000,USD,192000,US,100,US,M,Machine Learning,7
11513,2023,SE,FT,Machine Learning Engineer,164000,USD,164000,US,100,US,M,Machine Learning,7
11514,2023,MI,FT,Data Scientist,225000,USD,225000,US,0,US,M,Data Science,2
11515,2023,MI,FT,Data Scientist,152700,USD,152700,US,0,US,M,Data Science,2
11516,2023,SE,FT,Applied Scientist,192000,USD,192000,US,100,US,M,Data Science,5
11517,2023,SE,FT,Applied Scientist,164000,USD,164000,US,100,US,M,Data Science,6
11518,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11519,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,2
11520,2023,SE,FT,AI Scientist,60000,EUR,64781,DE,50,DE,L,Artificial_Intelligence,7
11521,2023,MI,FT,Data Engineer,160000,USD,160000,US,0,US,M,Data Engineering,3
11522,2023,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M,Data Engineering,3
11523,2023,MI,FT,Data Engineer,139152,USD,139152,US,0,US,L,Data Engineering,3
11524,2023,MI,FT,Data Engineer,82452,USD,82452,US,0,US,L,Data Engineering,3
11525,2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M,Data Science,6
11526,2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M,Data Science,7
11527,2023,MI,FT,Data Strategist,85000,USD,85000,US,0,US,M,Other,3
11528,2023,MI,FT,Data Strategist,65000,USD,65000,US,0,US,M,Other,3
11529,2023,SE,FT,Data Analyst,139000,USD,139000,US,0,US,M,Other,9
11530,2023,SE,FT,Data Analyst,85700,USD,85700,US,0,US,M,Other,6
11531,2023,SE,FT,Research Scientist,248100,USD,248100,US,0,US,M,Data Science,5
11532,2023,SE,FT,Research Scientist,145900,USD,145900,US,0,US,M,Data Science,9
11533,2023,EX,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M,Machine Learning,10
11534,2023,EX,FT,Machine Learning Engineer,145000,USD,145000,US,100,US,M,Machine Learning,14
11535,2023,SE,FT,Machine Learning Engineer,230000,USD,230000,US,0,US,M,Machine Learning,8
11536,2023,SE,FT,Machine Learning Engineer,184000,USD,184000,US,0,US,M,Machine Learning,9
11537,2023,SE,FT,Machine Learning Engineer,269500,USD,269500,US,0,US,M,Machine Learning,7
11538,2023,SE,FT,Machine Learning Engineer,166600,USD,166600,US,0,US,M,Machine Learning,9
11539,2023,EX,FT,Machine Learning Engineer,295500,USD,295500,US,100,US,M,Machine Learning,11
11540,2023,EX,FT,Machine Learning Engineer,165200,USD,165200,US,100,US,M,Machine Learning,14
11541,2023,SE,FT,Machine Learning Engineer,226600,USD,226600,US,0,US,M,Machine Learning,9
11542,2023,SE,FT,Machine Learning Engineer,140100,USD,140100,US,0,US,M,Machine Learning,9
11543,2023,MI,FT,Machine Learning Engineer,235000,USD,235000,US,0,US,M,Machine Learning,2
11544,2023,MI,FT,Machine Learning Engineer,135000,USD,135000,US,0,US,M,Machine Learning,3
11545,2023,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M,Other,2
11546,2023,MI,FT,Data Analyst,75000,USD,75000,US,0,US,M,Other,3
11547,2023,SE,FT,Analytics Engineer,180000,USD,180000,US,100,US,M,Data Engineering,6
11548,2023,SE,FT,Analytics Engineer,144000,USD,144000,US,100,US,M,Data Engineering,9
11549,2023,MI,FT,Data Engineer,40000,GBP,49216,GB,100,GB,M,Data Engineering,3
11550,2023,MI,FT,Data Engineer,35000,GBP,43064,GB,100,GB,M,Data Engineering,3
11551,2023,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M,Other,3
11552,2023,MI,FT,Data Analyst,55000,USD,55000,US,0,US,M,Other,2
11553,2023,SE,FT,Data Manager,160667,USD,160667,US,0,US,M,Management,6
11554,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M,Management,5
11555,2023,MI,FT,MLOps Engineer,140400,BRL,27568,BR,100,BR,L,Other,2
11556,2023,SE,FT,Data Analyst,169000,USD,169000,US,0,US,M,Other,6
11557,2023,SE,FT,Data Analyst,110600,USD,110600,US,0,US,M,Other,6
11558,2023,SE,FT,Data Engineer,225500,USD,225500,US,0,US,M,Data Engineering,8
11559,2023,SE,FT,Data Engineer,139400,USD,139400,US,0,US,M,Data Engineering,7
11560,2023,SE,FT,Data Engineer,304200,USD,304200,US,0,US,M,Data Engineering,8
11561,2023,SE,FT,Data Engineer,173800,USD,173800,US,0,US,M,Data Engineering,5
11562,2023,MI,FT,Data Scientist,191765,USD,191765,US,0,US,M,Data Science,2
11563,2023,MI,FT,Data Scientist,134326,USD,134326,US,0,US,M,Data Science,2
11564,2023,SE,FT,Analytics Engineer,173000,USD,173000,US,0,US,M,Data Engineering,7
11565,2023,SE,FT,Analytics Engineer,160000,USD,160000,US,0,US,M,Data Engineering,5
11566,2023,SE,FT,Machine Learning Engineer,258384,USD,258384,US,100,US,M,Machine Learning,8
11567,2023,SE,FT,Machine Learning Engineer,153100,USD,153100,US,100,US,M,Machine Learning,9
11568,2023,MI,FT,Data Scientist,135000,USD,135000,US,0,US,M,Data Science,2
11569,2023,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M,Data Science,3
11570,2023,SE,FT,Data Scientist,168000,USD,168000,US,100,US,M,Data Science,7
11571,2023,SE,FT,Data Scientist,130000,USD,130000,US,100,US,M,Data Science,7
11572,2023,SE,FT,Data Analyst,146200,USD,146200,US,0,US,M,Other,9
11573,2023,SE,FT,Data Analyst,116960,USD,116960,US,0,US,M,Other,7
11574,2023,SE,FT,Data Engineer,226700,USD,226700,US,0,US,M,Data Engineering,7
11575,2023,SE,FT,Data Engineer,133300,USD,133300,US,0,US,M,Data Engineering,5
11576,2023,SE,FT,Data Engineer,370000,USD,370000,US,0,US,M,Data Engineering,8
11577,2023,SE,FT,Data Engineer,245000,USD,245000,US,0,US,M,Data Engineering,8
11578,2023,SE,FT,Machine Learning Engineer,208450,USD,208450,US,0,US,M,Machine Learning,8
11579,2023,SE,FT,Machine Learning Engineer,151600,USD,151600,US,0,US,M,Machine Learning,5
11580,2023,SE,FT,Data Specialist,111600,USD,111600,US,0,US,M,Other,8
11581,2023,SE,FT,Data Specialist,72000,USD,72000,US,0,US,M,Other,9
11582,2023,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M,Data Science,8
11583,2023,SE,FT,Data Scientist,295490,USD,295490,US,0,US,M,Data Science,7
11584,2023,EN,FT,Data Engineer,90000,USD,90000,US,50,CA,L,Data Engineering,1
11585,2023,MI,FT,Analytics Engineer,90000,USD,90000,US,100,US,M,Data Engineering,3
11586,2023,MI,FT,Analytics Engineer,84000,USD,84000,US,100,US,M,Data Engineering,2
11587,2023,MI,FT,Data Engineer,110000,USD,110000,FR,100,FR,M,Data Engineering,3
11588,2023,MI,FT,Data Engineer,90000,USD,90000,FR,100,FR,M,Data Engineering,3
11589,2023,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M,Data Engineering,2
11590,2023,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M,Data Engineering,2
11591,2023,SE,FT,Data Scientist,45000,EUR,48585,ES,0,ES,M,Data Science,8
11592,2023,SE,FT,Data Scientist,36000,EUR,38868,ES,0,ES,M,Data Science,9
11593,2023,SE,FT,Data Engineer,90000,USD,90000,US,0,US,M,Data Engineering,7
11594,2023,SE,FT,Data Engineer,75000,USD,75000,US,0,US,M,Data Engineering,5
11595,2023,SE,FT,Data Scientist,253000,USD,253000,US,100,US,M,Data Science,8
11596,2023,SE,FT,Data Scientist,162000,USD,162000,US,100,US,M,Data Science,7
11597,2023,EN,FT,Data Integration Specialist,115000,USD,115000,CA,0,CA,M,Data Engineering,1
11598,2023,EN,FT,Data Integration Specialist,85000,USD,85000,CA,0,CA,M,Data Engineering,1
11599,2023,SE,FT,Data Scientist,164000,USD,164000,US,0,US,M,Data Science,9
11600,2023,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Science,6
11601,2023,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M,Data Science,9
11602,2023,SE,FT,Data Scientist,295490,USD,295490,US,0,US,M,Data Science,8
11603,2023,SE,FT,Data Scientist,145900,USD,145900,US,0,US,M,Data Science,5
11604,2023,SE,FT,Data Scientist,128100,USD,128100,US,0,US,M,Data Science,9
11605,2023,SE,FT,Business Intelligence Analyst,127000,USD,127000,US,100,US,M,Other,9
11606,2023,SE,FT,Business Intelligence Analyst,95000,USD,95000,US,100,US,M,Other,9
11607,2023,EN,FT,Data Analyst,94600,USD,94600,US,0,US,M,Other,1
11608,2023,EN,FT,Data Analyst,86000,USD,86000,US,0,US,M,Other,1
11609,2023,SE,FT,Data Engineer,72000,USD,72000,BR,100,BR,M,Data Engineering,6
11610,2023,SE,FT,Data Engineer,60000,USD,60000,BR,100,BR,M,Data Engineering,8
11611,2023,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M,Data Science,7
11612,2023,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M,Data Science,8
11613,2023,SE,FT,Machine Learning Engineer,323300,USD,323300,US,0,US,M,Machine Learning,9
11614,2023,SE,FT,Machine Learning Engineer,184700,USD,184700,US,0,US,M,Machine Learning,5
11615,2023,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M,Data Engineering,5
11616,2023,SE,FT,Data Engineer,101570,USD,101570,US,100,US,M,Data Engineering,6
11617,2023,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M,Machine Learning,9
11618,2023,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M,Machine Learning,7
11619,2023,SE,FT,Data Scientist,198800,USD,198800,US,0,US,M,Data Science,9
11620,2023,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M,Data Science,8
11621,2023,SE,FT,Data Engineer,173650,USD,173650,US,0,US,M,Data Engineering,5
11622,2023,SE,FT,Data Engineer,113900,USD,113900,US,0,US,M,Data Engineering,6
11623,2023,SE,FT,Data Scientist,185000,USD,185000,US,100,US,M,Data Science,7
11624,2023,SE,FT,Data Scientist,126000,USD,126000,US,100,US,M,Data Science,8
11625,2023,SE,FT,Data Management Specialist,139500,USD,139500,US,0,US,M,Other,6
11626,2023,SE,FT,Data Management Specialist,110000,USD,110000,US,0,US,M,Other,6
11627,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Science,7
11628,2023,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,Data Science,7
11629,2023,SE,FT,Machine Learning Engineer,280000,USD,280000,US,0,US,M,Machine Learning,5
11630,2023,SE,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M,Machine Learning,9
11631,2023,MI,FT,Data Scientist,100000,GBP,123040,GB,0,GB,M,Data Science,2
11632,2023,MI,FT,Data Scientist,60000,GBP,73824,GB,0,GB,M,Data Science,2
11633,2023,SE,FT,Data Scientist,248100,USD,248100,US,0,US,M,Data Science,8
11634,2023,SE,FT,Data Scientist,145900,USD,145900,US,0,US,M,Data Science,9
11635,2023,SE,FT,Business Intelligence Engineer,220000,USD,220000,US,0,US,M,Other,5
11636,2023,SE,FT,Business Intelligence Engineer,175000,USD,175000,US,0,US,M,Other,5
11637,2023,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M,Data Science,8
11638,2023,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,Data Science,5
11639,2023,SE,FT,Data Manager,145000,USD,145000,US,0,US,M,Management,9
11640,2023,SE,FT,Data Manager,130000,USD,130000,US,0,US,M,Management,8
11641,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11642,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,3
11643,2023,SE,FT,Data Analyst,150000,USD,150000,US,0,US,M,Other,5
11644,2023,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M,Other,9
11645,2023,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M,Other,6
11646,2023,SE,FT,Data Analyst,85000,USD,85000,US,100,US,M,Other,8
11647,2023,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M,Data Engineering,6
11648,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Data Engineering,7
11649,2023,SE,FT,Data Engineer,160000,USD,160000,US,100,US,M,Data Engineering,5
11650,2023,SE,FT,Data Engineer,108000,USD,108000,US,100,US,M,Data Engineering,5
11651,2023,EX,FT,Head of Data,115000,USD,115000,BR,100,BR,M,Management,12
11652,2023,EX,FT,Head of Data,110000,USD,110000,BR,100,BR,M,Management,10
11653,2023,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M,Machine Learning,8
11654,2023,SE,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M,Machine Learning,9
11655,2023,SE,FT,Decision Scientist,182500,USD,182500,US,100,US,M,Data Science,6
11656,2023,SE,FT,Decision Scientist,135000,USD,135000,US,100,US,M,Data Science,8
11657,2023,SE,FT,Data Scientist,208500,USD,208500,US,0,US,M,Data Science,8
11658,2023,SE,FT,Data Scientist,165000,USD,165000,US,0,US,M,Data Science,8
11659,2023,MI,CT,Business Data Analyst,35000,USD,35000,PH,100,US,M,Other,2
11660,2023,EX,FT,Data Engineer,146000,USD,146000,US,0,US,M,Data Engineering,12
11661,2023,EX,FT,Data Engineer,94000,USD,94000,US,0,US,M,Data Engineering,14
11662,2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,US,0,US,M,Other,5
11663,2023,SE,FT,Business Intelligence Engineer,156400,USD,156400,US,0,US,M,Other,8
11664,2023,MI,FT,AI Engineer,300000,USD,300000,QA,100,QA,M,Artificial_Intelligence,2
11665,2023,SE,FT,Data Strategist,91000,USD,91000,US,0,US,M,Other,6
11666,2023,SE,FT,Data Strategist,86000,USD,86000,US,0,US,M,Other,9
11667,2023,SE,FT,Data Scientist,205500,USD,205500,US,0,US,M,Data Science,5
11668,2023,SE,FT,Data Scientist,132500,USD,132500,US,0,US,M,Data Science,6
11669,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,3
11670,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,2
11671,2023,SE,FT,Business Data Analyst,180000,USD,180000,US,100,US,L,Other,7
11672,2023,SE,FT,Decision Scientist,204500,USD,204500,US,0,US,M,Data Science,7
11673,2023,SE,FT,Decision Scientist,142200,USD,142200,US,0,US,M,Data Science,5
11674,2023,SE,FT,Analytics Engineer,97750,USD,97750,US,0,US,M,Data Engineering,7
11675,2023,SE,FT,Analytics Engineer,75000,USD,75000,US,0,US,M,Data Engineering,8
11676,2023,EN,FT,Research Scientist,252990,USD,252990,US,100,US,M,Data Science,1
11677,2023,EN,FT,Research Scientist,162170,USD,162170,US,100,US,M,Data Science,1
11678,2023,SE,FT,Applied Scientist,216000,USD,216000,US,0,US,M,Data Science,6
11679,2023,SE,FT,Applied Scientist,184000,USD,184000,US,0,US,M,Data Science,8
11680,2023,SE,FT,Data Engineer,170000,USD,170000,US,100,US,M,Data Engineering,7
11681,2023,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M,Data Engineering,7
11682,2023,SE,FT,Data Engineer,133200,USD,133200,US,100,US,M,Data Engineering,8
11683,2023,SE,FT,Data Engineer,84000,USD,84000,US,100,US,M,Data Engineering,5
11684,2023,EN,FT,Data Analyst,75000,USD,75000,US,0,US,M,Other,1
11685,2023,EN,FT,Data Analyst,67500,USD,67500,US,0,US,M,Other,1
11686,2023,MI,FT,Data Engineer,70000,GBP,86128,CA,100,CA,M,Data Engineering,3
11687,2023,MI,FT,Data Engineer,50000,GBP,61520,CA,100,CA,M,Data Engineering,3
11688,2023,SE,FT,Data Scientist,300000,USD,300000,US,0,US,M,Data Science,7
11689,2023,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M,Data Science,6
11690,2023,SE,FT,Data Analyst,142000,USD,142000,US,0,US,M,Other,9
11691,2023,SE,FT,Data Analyst,128000,USD,128000,US,0,US,M,Other,7
11692,2023,MI,FT,Data Scientist,160000,USD,160000,US,100,US,M,Data Science,3
11693,2023,MI,FT,Data Scientist,140000,USD,140000,US,100,US,M,Data Science,3
11694,2023,SE,FT,Data Scientist,265000,USD,265000,US,100,US,M,Data Science,8
11695,2023,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M,Data Science,6
11696,2023,SE,FT,Data Analyst,143000,USD,143000,US,100,US,M,Other,9
11697,2023,SE,FT,Data Analyst,126277,USD,126277,US,100,US,M,Other,9
11698,2023,SE,FT,Data Scientist,230000,USD,230000,US,100,US,M,Data Science,9
11699,2023,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M,Data Science,7
11700,2023,SE,FT,Data Engineer,224500,USD,224500,US,0,US,M,Data Engineering,6
11701,2023,SE,FT,Data Engineer,126900,USD,126900,US,0,US,M,Data Engineering,9
11702,2023,MI,FT,Data Manager,115500,USD,115500,US,0,US,M,Management,2
11703,2023,MI,FT,Data Manager,73500,USD,73500,US,0,US,M,Management,3
11704,2023,MI,FT,Data Scientist,145000,USD,145000,US,100,US,M,Data Science,3
11705,2023,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M,Data Science,3
11706,2023,SE,FT,Applied Scientist,227700,USD,227700,US,100,US,M,Data Science,5
11707,2023,SE,FT,Applied Scientist,154836,USD,154836,US,100,US,M,Data Science,6
11708,2023,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M,Other,9
11709,2023,SE,FT,Data Analyst,126000,USD,126000,US,0,US,M,Other,6
