,work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,years_of_experience,job_category
6709,2024,Senior,Full time,Data Analyst,100000,US,On Site,US,Medium,8,Other
6710,2024,Senior,Full time,Data Analyst,90000,US,On Site,US,Medium,7,Other
6711,2024,Senior,Full time,Data Engineer,160000,US,On Site,US,Medium,6,Data Engineering
6712,2024,Senior,Full time,Data Engineer,128000,US,On Site,US,Medium,5,Data Engineering
6713,2024,Mid level,Full time,Data Scientist,229900,US,On Site,US,Medium,2,Data Science
6714,2024,Mid level,Full time,Data Scientist,201400,US,On Site,US,Medium,2,Data Science
6715,2024,Senior,Full time,Data Engineer,198000,US,On Site,US,Medium,5,Data Engineering
6716,2024,Senior,Full time,Data Engineer,132000,US,On Site,US,Medium,7,Data Engineering
6717,2024,Mid level,Full time,Machine Learning Engineer,240000,US,On Site,US,Medium,3,Machine Learning
6718,2024,Mid level,Full time,Machine Learning Engineer,160000,US,On Site,US,Medium,3,Machine Learning
6719,2024,Senior,Full time,Data Analyst,140726,US,On Site,US,Medium,8,Other
6720,2024,Senior,Full time,Data Analyst,107197,US,On Site,US,Medium,6,Other
6721,2024,Senior,Full time,Data Scientist,180000,US,On Site,US,Medium,6,Data Science
6722,2024,Senior,Full time,Data Scientist,139000,US,On Site,US,Medium,6,Data Science
6723,2024,Senior,Full time,Machine Learning Engineer,331640,US,On Site,US,Medium,5,Machine Learning
6724,2024,Senior,Full time,Machine Learning Engineer,283780,US,On Site,US,Medium,9,Machine Learning
6725,2024,Mid level,Full time,Data Engineer,145000,US,Full Remote,US,Medium,3,Data Engineering
6726,2024,Mid level,Full time,Data Engineer,120000,US,Full Remote,US,Medium,3,Data Engineering
6727,2024,Senior,Full time,Machine Learning Engineer,230000,US,On Site,US,Medium,5,Machine Learning
6728,2024,Senior,Full time,Machine Learning Engineer,175000,US,On Site,US,Medium,8,Machine Learning
6729,2024,Mid level,Full time,Data Scientist,180000,US,On Site,US,Medium,3,Data Science
6730,2024,Mid level,Full time,Data Scientist,162000,US,On Site,US,Medium,2,Data Science
6731,2024,Mid level,Full time,Data Scientist,90000,US,Full Remote,US,Medium,3,Data Science
6732,2024,Mid level,Full time,Data Scientist,80000,US,Full Remote,US,Medium,2,Data Science
6733,2024,Senior,Full time,Data Scientist,243000,US,On Site,US,Medium,5,Data Science
6734,2024,Senior,Full time,Data Scientist,162000,US,On Site,US,Medium,5,Data Science
6735,2024,Senior,Full time,Data Engineer,152375,US,Full Remote,US,Medium,8,Data Engineering
6736,2024,Senior,Full time,Data Engineer,94000,US,Full Remote,US,Medium,9,Data Engineering
6737,2024,Senior,Full time,Data Engineer,218500,US,On Site,US,Medium,5,Data Engineering
6738,2024,Senior,Full time,Data Engineer,161500,US,On Site,US,Medium,8,Data Engineering
6739,2024,Senior,Full time,Machine Learning Engineer,240000,US,Full Remote,US,Medium,5,Machine Learning
6740,2024,Senior,Full time,Machine Learning Engineer,190000,US,Full Remote,US,Medium,7,Machine Learning
6741,2024,Mid level,Full time,Data Scientist,160000,US,On Site,US,Medium,3,Data Science
6742,2024,Mid level,Full time,Data Scientist,100000,US,On Site,US,Medium,3,Data Science
6743,2024,Executive level,Full time,Data Scientist,300000,US,Full Remote,US,Medium,12,Data Science
6744,2024,Executive level,Full time,Data Scientist,220000,US,Full Remote,US,Medium,10,Data Science
6745,2024,Mid level,Full time,Business Intelligence Analyst,226844,US,On Site,US,Medium,3,Other
6746,2024,Mid level,Full time,Business Intelligence Analyst,120672,US,On Site,US,Medium,3,Other
6747,2024,Mid level,Full time,Lead Data Analyst,39615,IN,Half Remote,IN,Large,3,Other
6748,2024,Entry level,Full time,Data Operations Analyst,95000,US,On Site,US,Medium,1,Data Engineering
6749,2024,Entry level,Full time,Data Operations Analyst,80000,US,On Site,US,Medium,1,Data Engineering
6750,2024,Mid level,Full time,Data Analyst,82000,US,On Site,US,Medium,3,Other
6751,2024,Mid level,Full time,Data Analyst,77000,US,On Site,US,Medium,2,Other
6752,2024,Mid level,Full time,Data Management Analyst,124935,US,Full Remote,US,Medium,2,Other
6753,2024,Mid level,Full time,Data Management Analyst,76050,US,Full Remote,US,Medium,2,Other
6754,2024,Senior,Full time,Data Scientist,296980,US,On Site,US,Medium,6,Data Science
6755,2024,Senior,Full time,Data Scientist,123740,US,On Site,US,Medium,8,Data Science
6756,2024,Mid level,Full time,Data Manager,130000,US,On Site,US,Medium,3,Management
6757,2024,Mid level,Full time,Data Manager,122500,US,On Site,US,Medium,2,Management
6758,2024,Senior,Full time,Data Scientist,66666,ES,On Site,ES,Medium,6,Data Science
6759,2024,Senior,Full time,Data Scientist,42222,ES,On Site,ES,Medium,7,Data Science
6760,2024,Senior,Full time,Data Analyst,133504,US,On Site,US,Medium,9,Other
6761,2024,Senior,Full time,Data Analyst,83576,US,On Site,US,Medium,6,Other
6762,2024,Mid level,Full time,Machine Learning Engineer,106050,US,On Site,US,Medium,2,Machine Learning
6763,2024,Mid level,Full time,Machine Learning Engineer,80420,US,On Site,US,Medium,2,Machine Learning
6764,2024,Senior,Full time,Data Scientist,160000,US,Full Remote,US,Medium,9,Data Science
6765,2024,Senior,Full time,Data Scientist,150000,US,Full Remote,US,Medium,9,Data Science
6766,2024,Mid level,Full time,Data Scientist,160000,US,Full Remote,US,Medium,3,Data Science
6767,2024,Mid level,Full time,Data Scientist,70000,US,Full Remote,US,Medium,2,Data Science
6768,2024,Mid level,Full time,Data Scientist,196000,US,On Site,US,Medium,3,Data Science
6769,2024,Mid level,Full time,Data Scientist,140000,US,On Site,US,Medium,3,Data Science
6770,2024,Senior,Full time,Data Analyst,140000,US,On Site,US,Medium,8,Other
6771,2024,Senior,Full time,Data Analyst,125000,US,On Site,US,Medium,7,Other
6772,2024,Senior,Full time,Machine Learning Engineer,220600,US,On Site,US,Medium,8,Machine Learning
6773,2024,Senior,Full time,Machine Learning Engineer,140100,US,On Site,US,Medium,6,Machine Learning
6774,2024,Mid level,Full time,Research Scientist,440000,US,On Site,US,Medium,2,Data Science
6775,2024,Mid level,Full time,Research Scientist,295000,US,On Site,US,Medium,3,Data Science
6776,2024,Senior,Full time,Machine Learning Engineer,227700,US,Full Remote,US,Medium,5,Machine Learning
6777,2024,Senior,Full time,Machine Learning Engineer,135482,US,Full Remote,US,Medium,6,Machine Learning
6778,2024,Senior,Full time,Business Intelligence Developer,75000,GB,On Site,GB,Medium,7,Other
6779,2024,Senior,Full time,Business Intelligence Developer,50000,GB,On Site,GB,Medium,6,Other
6780,2024,Executive level,Full time,Data Scientist,326000,US,Full Remote,US,Medium,12,Data Science
6781,2024,Executive level,Full time,Data Scientist,237500,US,Full Remote,US,Medium,11,Data Science
6782,2024,Senior,Full time,Data Engineer,187000,US,On Site,US,Medium,8,Data Engineering
6783,2024,Senior,Full time,Data Engineer,143800,US,On Site,US,Medium,6,Data Engineering
6784,2024,Senior,Full time,Data Scientist,110000,US,On Site,US,Medium,5,Data Science
6785,2024,Senior,Full time,Data Scientist,70000,US,On Site,US,Medium,7,Data Science
6786,2024,Senior,Full time,Machine Learning Engineer,324000,US,On Site,US,Medium,6,Machine Learning
6787,2024,Senior,Full time,Machine Learning Engineer,159000,US,On Site,US,Medium,8,Machine Learning
6788,2024,Mid level,Full time,Data Scientist,160000,US,Full Remote,US,Medium,3,Data Science
6789,2024,Mid level,Full time,Data Scientist,70000,US,Full Remote,US,Medium,3,Data Science
6790,2024,Mid level,Full time,Data Analyst,113500,US,Full Remote,US,Medium,3,Other
6791,2024,Mid level,Full time,Data Analyst,96475,US,Full Remote,US,Medium,2,Other
6792,2024,Senior,Full time,Data Engineer,190000,US,Full Remote,US,Medium,7,Data Engineering
6793,2024,Senior,Full time,Data Engineer,105301,US,Full Remote,US,Medium,8,Data Engineering
6794,2024,Senior,Full time,Data Analyst,164640,US,On Site,US,Medium,7,Other
6795,2024,Senior,Full time,Data Analyst,131712,US,On Site,US,Medium,5,Other
6796,2024,Senior,Full time,Data Scientist,170000,US,Full Remote,US,Medium,6,Data Science
6797,2024,Senior,Full time,Data Scientist,130000,US,Full Remote,US,Medium,8,Data Science
6798,2024,Executive level,Full time,Head of Data,290000,US,Full Remote,US,Medium,11,Management
6799,2024,Executive level,Full time,Head of Data,207000,US,Full Remote,US,Medium,11,Management
6800,2024,Senior,Full time,Data Engineer,221000,US,On Site,US,Medium,6,Data Engineering
6801,2024,Senior,Full time,Data Engineer,185000,US,On Site,US,Medium,8,Data Engineering
6802,2024,Mid level,Full time,Data Scientist,176000,US,On Site,US,Medium,3,Data Science
6803,2024,Mid level,Full time,Data Scientist,151000,US,On Site,US,Medium,2,Data Science
6804,2024,Senior,Full time,Data Analyst,164000,CA,Full Remote,CA,Medium,8,Other
6805,2024,Senior,Full time,Data Analyst,115000,CA,Full Remote,CA,Medium,5,Other
6806,2024,Senior,Full time,Data Engineer,165000,US,On Site,US,Medium,5,Data Engineering
6807,2024,Senior,Full time,Data Engineer,100000,US,On Site,US,Medium,7,Data Engineering
6808,2024,Mid level,Full time,Prompt Engineer,240960,US,On Site,US,Medium,3,Artificial_Intelligence
6809,2024,Mid level,Full time,Prompt Engineer,200800,US,On Site,US,Medium,3,Artificial_Intelligence
6810,2024,Mid level,Full time,Data Scientist,110000,US,On Site,US,Medium,2,Data Science
6811,2024,Mid level,Full time,Data Scientist,95000,US,On Site,US,Medium,3,Data Science
6812,2024,Senior,Full time,Machine Learning Engineer,322000,US,Full Remote,US,Medium,5,Machine Learning
6813,2024,Senior,Full time,Machine Learning Engineer,230000,US,Full Remote,US,Medium,6,Machine Learning
6814,2024,Senior,Full time,Data Engineer,316900,US,On Site,US,Medium,8,Data Engineering
6815,2024,Senior,Full time,Data Engineer,181100,US,On Site,US,Medium,5,Data Engineering
6816,2024,Executive level,Full time,Data Scientist,212000,US,On Site,US,Medium,10,Data Science
6817,2024,Executive level,Full time,Data Scientist,190000,US,On Site,US,Medium,12,Data Science
6818,2024,Senior,Full time,Business Intelligence Engineer,105000,US,Full Remote,US,Medium,5,Other
6819,2024,Senior,Full time,Business Intelligence Engineer,80000,US,Full Remote,US,Medium,5,Other
6820,2024,Senior,Full time,Data Scientist,212000,US,On Site,US,Medium,5,Data Science
6821,2024,Senior,Full time,Data Scientist,93300,US,On Site,US,Medium,7,Data Science
6822,2024,Senior,Full time,Machine Learning Engineer,250900,US,On Site,US,Medium,8,Machine Learning
6823,2024,Senior,Full time,Machine Learning Engineer,135200,US,On Site,US,Medium,9,Machine Learning
6824,2024,Executive level,Full time,Data Scientist,381500,US,On Site,US,Medium,13,Data Science
6825,2024,Executive level,Full time,Data Scientist,221000,US,On Site,US,Medium,14,Data Science
6826,2024,Mid level,Full time,Data Modeler,179000,US,On Site,US,Medium,2,Other
6827,2024,Mid level,Full time,Data Modeler,112000,US,On Site,US,Medium,2,Other
6828,2024,Entry level,Full time,Data Engineer,110000,US,On Site,US,Medium,1,Data Engineering
6829,2024,Entry level,Full time,Data Engineer,90000,US,On Site,US,Medium,1,Data Engineering
6830,2024,Senior,Full time,Data Architect,234000,US,On Site,US,Medium,5,Data Architecture
6831,2024,Senior,Full time,Data Architect,146000,US,On Site,US,Medium,9,Data Architecture
6832,2024,Senior,Full time,Data Scientist,234000,US,On Site,US,Medium,5,Data Science
6833,2024,Senior,Full time,Data Scientist,146000,US,On Site,US,Medium,6,Data Science
6834,2024,Senior,Full time,Data Scientist,200000,US,On Site,US,Medium,5,Data Science
6835,2024,Senior,Full time,Data Scientist,175000,US,On Site,US,Medium,8,Data Science
6836,2024,Senior,Full time,Machine Learning Engineer,243500,US,Full Remote,US,Medium,7,Machine Learning
6837,2024,Senior,Full time,Machine Learning Engineer,146100,US,Full Remote,US,Medium,6,Machine Learning
6838,2024,Mid level,Full time,Data Engineer,140000,US,On Site,US,Medium,2,Data Engineering
6839,2024,Mid level,Full time,Data Engineer,65000,US,On Site,US,Medium,2,Data Engineering
6840,2024,Mid level,Full time,Data Scientist,80400,LV,On Site,LV,Medium,3,Data Science
6841,2024,Mid level,Full time,Data Scientist,41600,LV,On Site,LV,Medium,2,Data Science
6842,2024,Mid level,Full time,Data Analyst,100000,US,On Site,US,Medium,3,Other
6843,2024,Mid level,Full time,Data Analyst,70000,US,On Site,US,Medium,3,Other
6844,2024,Entry level,Full time,Data Analyst,105000,US,On Site,US,Medium,1,Other
6845,2024,Entry level,Full time,Data Analyst,75000,US,On Site,US,Medium,1,Other
6846,2024,Senior,Full time,Analytics Engineer,130000,US,On Site,US,Medium,5,Data Engineering
6847,2024,Senior,Full time,Data Scientist,126500,US,Full Remote,US,Medium,9,Data Science
6848,2024,Senior,Full time,Data Scientist,78000,US,Full Remote,US,Medium,5,Data Science
6849,2024,Senior,Full time,Data Engineer,145000,US,On Site,US,Medium,5,Data Engineering
6850,2024,Senior,Full time,Data Engineer,120000,US,On Site,US,Medium,6,Data Engineering
6851,2024,Entry level,Full time,Data Analyst,115000,US,On Site,US,Medium,1,Other
6852,2024,Entry level,Full time,Data Analyst,90000,US,On Site,US,Medium,1,Other
6853,2024,Senior,Full time,Data Lead,135000,US,Full Remote,US,Medium,9,Other
6854,2024,Senior,Full time,Data Lead,110000,US,Full Remote,US,Medium,7,Other
6855,2024,Senior,Full time,Data Analyst,140000,US,On Site,US,Medium,8,Other
6856,2024,Senior,Full time,Data Analyst,115000,US,On Site,US,Medium,8,Other
6857,2024,Senior,Full time,Data Architect,150000,US,On Site,US,Medium,8,Data Architecture
6858,2024,Senior,Full time,Data Architect,140000,US,On Site,US,Medium,5,Data Architecture
6859,2024,Senior,Full time,Data Scientist,185000,US,On Site,US,Medium,6,Data Science
6860,2024,Senior,Full time,Data Scientist,120000,US,On Site,US,Medium,9,Data Science
6861,2024,Senior,Full time,Data Engineer,199700,US,On Site,US,Medium,5,Data Engineering
6862,2024,Senior,Full time,Data Engineer,165100,US,On Site,US,Medium,5,Data Engineering
6863,2024,Mid level,Full time,Data Engineer,179000,US,On Site,US,Medium,3,Data Engineering
6864,2024,Mid level,Full time,Data Engineer,112000,US,On Site,US,Medium,2,Data Engineering
6865,2024,Executive level,Full time,Data Engineer,179000,US,On Site,US,Medium,11,Data Engineering
6866,2024,Executive level,Full time,Data Engineer,112000,US,On Site,US,Medium,11,Data Engineering
6867,2024,Senior,Full time,Data Scientist,170000,US,Full Remote,US,Medium,5,Data Science
6868,2024,Senior,Full time,Data Scientist,130000,US,Full Remote,US,Medium,5,Data Science
6869,2024,Mid level,Full time,Data Analyst,123600,US,Full Remote,US,Medium,3,Other
6870,2024,Mid level,Full time,Data Analyst,79900,US,Full Remote,US,Medium,3,Other
6871,2024,Senior,Full time,Data Engineer,152375,US,Full Remote,US,Medium,7,Data Engineering
6872,2024,Senior,Full time,Data Engineer,94000,US,Full Remote,US,Medium,9,Data Engineering
6873,2024,Senior,Full time,Machine Learning Engineer,365100,US,On Site,US,Medium,9,Machine Learning
6874,2024,Senior,Full time,Machine Learning Engineer,260800,US,On Site,US,Medium,6,Machine Learning
6875,2024,Senior,Full time,Data Scientist,81250,GB,Full Remote,GB,Medium,6,Data Science
6876,2024,Senior,Full time,Data Scientist,56250,GB,Full Remote,GB,Medium,9,Data Science
6877,2024,Mid level,Full time,Data Scientist,120000,US,On Site,US,Medium,3,Data Science
6878,2024,Mid level,Full time,Data Scientist,94400,US,On Site,US,Medium,3,Data Science
6879,2024,Senior,Full time,Analytics Engineer,130000,US,On Site,US,Medium,7,Data Engineering
6880,2024,Senior,Full time,Machine Learning Engineer,240500,US,On Site,US,Medium,9,Machine Learning
6881,2024,Senior,Full time,Machine Learning Engineer,192500,US,On Site,US,Medium,6,Machine Learning
6882,2024,Senior,Full time,Data Analyst,100000,US,On Site,US,Medium,6,Other
6883,2024,Senior,Full time,Data Analyst,80000,US,On Site,US,Medium,8,Other
6884,2024,Senior,Full time,Data Modeler,179000,US,On Site,US,Medium,9,Other
6885,2024,Senior,Full time,Data Modeler,112000,US,On Site,US,Medium,8,Other
6886,2024,Entry level,Full time,Machine Learning Engineer,260100,US,Full Remote,US,Medium,1,Machine Learning
6887,2024,Entry level,Full time,Machine Learning Engineer,185800,US,Full Remote,US,Medium,1,Machine Learning
6888,2024,Senior,Full time,Data Architect,138000,US,On Site,US,Medium,5,Data Architecture
6889,2024,Senior,Full time,Data Architect,86000,US,On Site,US,Medium,6,Data Architecture
6890,2024,Executive level,Full time,Data Scientist,143297,CA,On Site,CA,Medium,13,Data Science
6891,2024,Executive level,Full time,Data Scientist,114638,CA,On Site,CA,Medium,11,Data Science
6892,2024,Entry level,Full time,Data Analyst,28888,ES,On Site,ES,Medium,1,Other
6893,2024,Entry level,Full time,Data Analyst,23333,ES,On Site,ES,Medium,1,Other
6894,2024,Entry level,Full time,Machine Learning Engineer,157900,CA,Full Remote,CA,Medium,1,Machine Learning
6895,2024,Entry level,Full time,Machine Learning Engineer,105300,CA,Full Remote,CA,Medium,1,Machine Learning
6896,2024,Entry level,Full time,Data Analyst,180700,US,On Site,US,Medium,1,Other
